,fips,year,counts_x,race,counts_y,percentage,variable,value,representation
33458,42101020300,2016,1671,Black - Non-Latino,1430,85.57749850388988,Black - Non-Latino,86.56554713,0.9885861216284313
26922,42101017202,2021,783,Black - Non-Latino,737,94.12515964240103,Black - Non-Latino,95.21696252,0.9885335254485813
26642,42101017201,2020,649,Black - Non-Latino,610,93.99075500770417,Black - Non-Latino,95.0845335,0.9884967780559617
21310,42101014900,2014,816,Black - Non-Latino,757,92.76960784313727,Black - Non-Latino,93.84925637,0.9884959288051657
15682,42101011800,2017,849,Black - Non-Latino,778,91.63722025912838,Black - Non-Latino,92.70592421,0.9884721072576682
15950,42101011900,2020,54,Black - Non-Latino,49,90.74074074074075,Black - Non-Latino,91.79980751,0.9884633007629795
18749,42101013800,2014,403,White - Non-Latino,23,5.707196029776675,White - Non-Latino,5.77389617,0.9884479841238077
32478,42101020000,2018,603,Black - Non-Latino,474,78.60696517412936,Black - Non-Latino,79.5256917,0.9884474248984038
21446,42101014900,2019,814,Black - Non-Latino,755,92.75184275184274,Black - Non-Latino,93.84925637,0.988306634910023
946,42101003100,2014,808,Black - Non-Latino,692,85.64356435643565,Black - Non-Latino,86.65765157,0.9882977764202946
46206,42101028000,2018,2862,Black - Non-Latino,2659,92.90705800139763,Black - Non-Latino,94.00749064,0.9882942026096999
39750,42101024800,2021,255,Black - Non-Latino,238,93.33333333333333,Black - Non-Latino,94.44150344,0.988266068769535
42230,42101026302,2022,390,Black - Non-Latino,362,92.82051282051282,Black - Non-Latino,93.92335766,0.9882580343488204
15282,42101011400,2023,32,Black - Non-Latino,29,90.625,Black - Non-Latino,91.70747633,0.9881964222185678
14534,42101011100,2018,2284,Black - Non-Latino,2098,91.85639229422067,Black - Non-Latino,92.96875,0.9880351440050626
41766,42101026200,2019,850,Black - Non-Latino,790,92.94117647058823,Black - Non-Latino,94.07134071,0.9879860940549811
32990,42101020102,2018,1296,Black - Non-Latino,1174,90.58641975308642,Black - Non-Latino,91.70891739,0.987760212759463
25846,42101016902,2017,2236,Black - Non-Latino,2114,94.5438282647585,Black - Non-Latino,95.72773353,0.987632578129822
4854,42101007102,2018,1450,Black - Non-Latino,1371,94.55172413793103,Black - Non-Latino,95.75548335,0.9874288221420275
6938,42101008102,2016,1513,Black - Non-Latino,1422,93.98545935228024,Black - Non-Latino,95.18695306,0.9873775378967914
13130,42101010500,2020,228,Black - Non-Latino,208,91.22807017543859,Black - Non-Latino,92.41857982,0.9871182867462351
974,42101003200,2014,1144,Black - Non-Latino,1019,89.07342657342657,Black - Non-Latino,90.23589744,0.9871174233364678
6674,42101008101,2014,560,Black - Non-Latino,523,93.39285714285714,Black - Non-Latino,94.6337926,0.9868869732148633
19082,42101013900,2020,63,Black - Non-Latino,50,79.36507936507937,Black - Non-Latino,80.41976621,0.986885228661738
19190,42101014000,2016,777,Black - Non-Latino,577,74.25997425997426,Black - Non-Latino,75.24916944,0.9868544040102066
27430,42101017400,2021,313,Black - Non-Latino,279,89.1373801916933,Black - Non-Latino,90.32658123,0.9868344287792912
26137,42101017000,2019,393,White - Non-Latino,70,17.8117048346056,White - Non-Latino,18.04944125,0.9868285997277394
33226,42101020200,2017,1911,Black - Non-Latino,1745,91.31344845630561,Black - Non-Latino,92.54191559,0.9867252895527144
42290,42101026400,2015,796,Black - Non-Latino,749,94.09547738693468,Black - Non-Latino,95.36348025,0.9867034753792417
14450,42101011100,2015,2806,Black - Non-Latino,2574,91.7320028510335,Black - Non-Latino,92.96875,0.9866971735237217
46366,42101028100,2015,1092,Black - Non-Latino,957,87.63736263736264,Black - Non-Latino,88.8269713,0.9866075737444697
26818,42101017202,2017,2767,Black - Non-Latino,2599,93.92844235634261,Black - Non-Latino,95.21696252,0.986467535515148
4958,42101007102,2022,901,Black - Non-Latino,851,94.45061043285239,Black - Non-Latino,95.75548335,0.9863728648063096
4406,42101007000,2020,456,Black - Non-Latino,427,93.64035087719299,Black - Non-Latino,94.93734336,0.986338437153346
32650,42101020101,2015,2349,Black - Non-Latino,2109,89.78288633461047,Black - Non-Latino,91.03467719,0.9862492964875693
18894,42101013800,2021,110,Black - Non-Latino,95,86.36363636363636,Black - Non-Latino,87.57884522,0.9861244019225075
18874,42101013800,2020,44,Black - Non-Latino,38,86.36363636363636,Black - Non-Latino,87.57884522,0.9861244019225075
11762,42101009802,2019,140,Black - Non-Latino,115,82.14285714285714,Black - Non-Latino,83.30593607,0.9860384627793444
14478,42101011100,2016,2470,Black - Non-Latino,2264,91.65991902834007,Black - Non-Latino,92.96875,0.9859218181199604
26478,42101017201,2014,1053,Black - Non-Latino,987,93.73219373219374,Black - Non-Latino,95.0845335,0.9857775001040914
12058,42101010100,2016,1928,Black - Non-Latino,1773,91.96058091286307,Black - Non-Latino,93.29547536,0.985691755768584
13078,42101010500,2018,1179,Black - Non-Latino,1074,91.0941475826972,Black - Non-Latino,92.41857982,0.9856691994198316
15854,42101011900,2016,620,Black - Non-Latino,561,90.48387096774194,Black - Non-Latino,91.79980751,0.9856651492203324
7886,42101008400,2014,2522,Black - Non-Latino,2331,92.42664551942903,Black - Non-Latino,93.78342246,0.9855328702559384
31715,42101019700,2018,907,Asian,12,1.3230429988974641,Asian,1.34266533,0.98538553825432
33514,42101020300,2018,1483,Black - Non-Latino,1265,85.30006743088335,Black - Non-Latino,86.56554713,0.9853812545397973
10814,42101009400,2015,2917,Black - Non-Latino,2745,94.10353102502572,Black - Non-Latino,95.50561798,0.9853193248247669
32834,42101020101,2022,737,Black - Non-Latino,661,89.68792401628222,Black - Non-Latino,91.03467719,0.9852061520369108
45574,42101027800,2021,1013,Black - Non-Latino,928,91.609081934847,Black - Non-Latino,92.99263557,0.9851219010336411
4386,42101007000,2019,2177,Black - Non-Latino,2036,93.52319706017455,Black - Non-Latino,94.93734336,0.9851044251948041
41338,42101025900,2023,14,Black - Non-Latino,13,92.85714285714286,Black - Non-Latino,94.27970557,0.9849112520636699
26790,42101017202,2016,2671,Black - Non-Latino,2504,93.74766005241483,Black - Non-Latino,95.21696252,0.9845689000289571
25114,42101016702,2017,1595,Black - Non-Latino,1376,86.26959247648904,Black - Non-Latino,87.6334826,0.9844364267738122
24994,42101016701,2022,151,Black - Non-Latino,139,92.05298013245033,Black - Non-Latino,93.5188216,0.9843257063928865
25194,42101016702,2020,262,Black - Non-Latino,226,86.25954198473282,Black - Non-Latino,87.6334826,0.9843217389688999
41906,42101026301,2017,480,Black - Non-Latino,447,93.125,Black - Non-Latino,94.609375,0.9843104872006606
4082,42101006900,2015,320,Black - Non-Latino,295,92.1875,Black - Non-Latino,93.65892083,0.984289581633438
6990,42101008102,2018,697,Black - Non-Latino,653,93.68723098995696,Black - Non-Latino,95.18695306,0.9842444576506435
4978,42101007102,2023,139,Black - Non-Latino,131,94.24460431654677,Black - Non-Latino,95.75548335,0.9842214881007831
25818,42101016902,2016,1487,Black - Non-Latino,1401,94.21654337592467,Black - Non-Latino,95.72773353,0.9842136641248094
42454,42101026400,2023,65,Black - Non-Latino,61,93.84615384615384,Black - Non-Latino,95.36348025,0.9840890202426714
25978,42101016902,2023,69,Black - Non-Latino,65,94.20289855072464,Black - Non-Latino,95.72773353,0.9840711262760913
21202,42101014800,2018,325,Black - Non-Latino,286,88.0,Black - Non-Latino,89.42675159,0.9840455840715169
42886,42101026600,2023,37,Black - Non-Latino,35,94.5945945945946,Black - Non-Latino,96.13019349,0.9840258420413442
25586,42101016901,2016,1270,Black - Non-Latino,1188,93.54330708661416,Black - Non-Latino,95.06635892,0.9839790662997043
24974,42101016701,2021,313,Black - Non-Latino,288,92.01277955271566,Black - Non-Latino,93.5188216,0.9838958402007458
46254,42101028000,2020,425,Black - Non-Latino,393,92.47058823529412,Black - Non-Latino,94.00749064,0.9836512772094788
25942,42101016902,2021,479,Black - Non-Latino,451,94.1544885177453,Black - Non-Latino,95.72773353,0.9835654208635196
1814,42101005600,2014,199,Black - Non-Latino,164,82.41206030150754,Black - Non-Latino,83.79837984,0.983456487570053
73494,42101980900,2015,1044,Black - Non-Latino,616,59.00383141762452,Black - Non-Latino,60.0,0.983397190293742
64805,42101035702,2018,80,White - Non-Latino,64,80.0,White - Non-Latino,81.36208854,0.9832589285201256
41086,42101025800,2015,40,Black - Non-Latino,36,90.0,Black - Non-Latino,91.55264723,0.9830409357132032
25790,42101016902,2015,2023,Black - Non-Latino,1903,94.06821552150272,Black - Non-Latino,95.72773353,0.9826641878241357
14210,42101011000,2015,521,Black - Non-Latino,473,90.7869481765835,Black - Non-Latino,92.39193084,0.982628540730511
26714,42101017201,2023,106,Black - Non-Latino,99,93.39622641509435,Black - Non-Latino,95.0845335,0.9822441461007362
21338,42101014900,2015,984,Black - Non-Latino,907,92.17479674796748,Black - Non-Latino,93.84925637,0.9821579873213807
37666,42101023900,2018,58,Black - Non-Latino,41,70.6896551724138,Black - Non-Latino,71.97523917,0.9821385241311981
25738,42101016901,2022,211,Black - Non-Latino,197,93.36492890995261,Black - Non-Latino,95.06635892,0.9821027119437784
27158,42101017300,2020,1158,Black - Non-Latino,1034,89.29188255613127,Black - Non-Latino,90.93206951,0.9819625027484021
25062,42101016702,2015,1727,Black - Non-Latino,1486,86.04516502605675,Black - Non-Latino,87.6334826,0.9818754484379781
45518,42101027800,2019,3460,Black - Non-Latino,3159,91.30057803468208,Black - Non-Latino,92.99263557,0.9818043920903367
24358,42101016500,2015,984,Black - Non-Latino,864,87.8048780487805,Black - Non-Latino,89.448876,0.9816208092853005
3410,42101006500,2019,3975,Black - Non-Latino,3701,93.10691823899371,Black - Non-Latino,94.85064646,0.9816160639269693
32723,42101020101,2018,1606,Asian,16,0.9962640099626401,Asian,1.0149422,0.9815967943422199
22118,42101015200,2020,447,Black - Non-Latino,410,91.72259507829978,Black - Non-Latino,93.44529594,0.9815646058544634
41694,42101026200,2016,287,Black - Non-Latino,265,92.33449477351915,Black - Non-Latino,94.07134071,0.9815369280019604
10341,42101009200,2015,496,White - Non-Latino,53,10.685483870967742,White - Non-Latino,10.88765603,0.981431066661622
67229,42101036501,2015,168,White - Non-Latino,134,79.76190476190477,White - Non-Latino,81.2837109,0.9812778461853514
40438,42101025300,2023,28,Black - Non-Latino,24,85.71428571428571,Black - Non-Latino,87.35632184,0.9812030075084683
11526,42101009801,2014,134,Black - Non-Latino,108,80.59701492537313,Black - Non-Latino,82.14285714,0.98118105129954
24330,42101016500,2014,1324,Black - Non-Latino,1162,87.7643504531722,Black - Non-Latino,89.448876,0.981167728179974
54033,42101031300,2019,792,White - Non-Latino,209,26.38888888888889,White - Non-Latino,26.89704824,0.9811072446843665
14422,42101011100,2014,1672,Black - Non-Latino,1525,91.20813397129187,Black - Non-Latino,92.96875,0.981062281371879
14350,42101011000,2021,288,Black - Non-Latino,261,90.625,Black - Non-Latino,92.39193084,0.9808757017638273
12114,42101010100,2018,1849,Black - Non-Latino,1692,91.50892374256355,Black - Non-Latino,93.29547536,0.9808506081292511
12354,42101010200,2017,1243,Black - Non-Latino,1169,94.04666130329848,Black - Non-Latino,95.8895513,0.9807811177368444
847,42101002802,2014,48,Asian,9,18.75,Asian,19.11897454,0.9807011333569149
41978,42101026301,2021,83,Black - Non-Latino,77,92.7710843373494,Black - Non-Latino,94.609375,0.9805696775541471
42866,42101026600,2022,348,Black - Non-Latino,328,94.25287356321839,Black - Non-Latino,96.13019349,0.9804710688845446
14506,42101011100,2017,2743,Black - Non-Latino,2500,91.1410864017499,Black - Non-Latino,92.96875,0.9803410974305872
41862,42101026301,2015,262,Black - Non-Latino,243,92.74809160305344,Black - Non-Latino,94.609375,0.9803266494790124
40014,42101024900,2023,53,Black - Non-Latino,49,92.45283018867924,Black - Non-Latino,94.32195711,0.9801835439107678
67255,42101036501,2017,100,Asian,4,4.0,Asian,4.08126573,0.9800881061474034
26870,42101017202,2019,3105,Black - Non-Latino,2897,93.30112721417069,Black - Non-Latino,95.21696252,0.9798792646275931
46098,42101028000,2014,1103,Black - Non-Latino,1016,92.11242067089755,Black - Non-Latino,94.00749064,0.9798412875803739
46234,42101028000,2019,3328,Black - Non-Latino,3065,92.09735576923077,Black - Non-Latino,94.00749064,0.9796810354391433
41454,42101026000,2019,414,Black - Non-Latino,382,92.27053140096618,Black - Non-Latino,94.18938307,0.9796277286622871
41586,42101026100,2018,178,Black - Non-Latino,165,92.69662921348315,Black - Non-Latino,94.62437396,0.9796273976160544
41950,42101026301,2019,833,Black - Non-Latino,772,92.67707082833134,Black - Non-Latino,94.609375,0.9795759757247243
8697,42101008602,2015,1004,White - Non-Latino,99,9.860557768924302,White - Non-Latino,10.06644518,0.9795471581681331
33114,42101020102,2023,118,Black - Non-Latino,106,89.83050847457628,Black - Non-Latino,91.70891739,0.9795177070138597
26562,42101017201,2017,2564,Black - Non-Latino,2388,93.13572542901716,Black - Non-Latino,95.0845335,0.9795044682952265
41566,42101026100,2017,284,Black - Non-Latino,263,92.6056338028169,Black - Non-Latino,94.62437396,0.9786657488689281
33794,42101020400,2019,1787,Black - Non-Latino,1606,89.87129266927812,Black - Non-Latino,91.83606557,0.9786056503125748
33094,42101020102,2022,985,Black - Non-Latino,884,89.74619289340102,Black - Non-Latino,91.70891739,0.9785983244328104
64927,42101035800,2016,257,Asian,23,8.949416342412452,Asian,9.14593141,0.9785133893118112
41098,42101025800,2016,48,Black - Non-Latino,43,89.58333333333334,Black - Non-Latino,91.55264723,0.9784898202700866
33198,42101020200,2016,1861,Black - Non-Latino,1685,90.54271896829661,Black - Non-Latino,92.54191559,0.9783968528319569
25170,42101016702,2019,2068,Black - Non-Latino,1773,85.73500967117988,Black - Non-Latino,87.6334826,0.9783362149660807
14930,42101011300,2016,415,Black - Non-Latino,384,92.53012048192771,Black - Non-Latino,94.58347617,0.9782905453339262
7970,42101008400,2017,3298,Black - Non-Latino,3025,91.72225591267434,Black - Non-Latino,93.78342246,0.9780220587683844
45598,42101027800,2022,475,Black - Non-Latino,432,90.94736842105263,Black - Non-Latino,92.99263557,0.9780061384817101
70590,42101038300,2014,1037,Black - Non-Latino,333,32.11186113789778,Black - Non-Latino,32.83617994,0.9779414413179082
4477,42101007000,2023,160,White - Non-Latino,2,1.25,White - Non-Latino,1.27819549,0.977941175492647
3434,42101006500,2020,648,Black - Non-Latino,601,92.74691358024691,Black - Non-Latino,94.85064646,0.977820574152436
21706,42101015102,2014,842,Black - Non-Latino,787,93.46793349168647,Black - Non-Latino,95.59615835,0.9777373390830038
12426,42101010200,2020,272,Black - Non-Latino,255,93.75,Black - Non-Latino,95.8895513,0.9776873364095093
21986,42101015200,2015,1654,Black - Non-Latino,1511,91.35429262394196,Black - Non-Latino,93.44529594,0.9776232361937123
25246,42101016702,2022,306,Black - Non-Latino,262,85.62091503267973,Black - Non-Latino,87.6334826,0.9770342623891081
64861,42101035702,2021,39,White - Non-Latino,31,79.48717948717949,White - Non-Latino,81.36208854,0.9769559866706378
43050,42101026700,2020,543,Black - Non-Latino,502,92.44935543278085,Black - Non-Latino,94.63823305,0.9768711064579714
33354,42101020200,2022,729,Black - Non-Latino,659,90.39780521262003,Black - Non-Latino,92.54191559,0.9768309272213546
39026,42101024500,2022,1243,Black - Non-Latino,1117,89.86323411102171,Black - Non-Latino,91.99504337,0.9768269117456225
41514,42101026100,2014,145,Black - Non-Latino,134,92.41379310344827,Black - Non-Latino,94.62437396,0.9766383568626177
12086,42101010100,2017,1669,Black - Non-Latino,1520,91.07249850209706,Black - Non-Latino,93.29547536,0.9761727259620564
41606,42101026100,2019,288,Black - Non-Latino,266,92.36111111111111,Black - Non-Latino,94.62437396,0.9760816082139088
15002,42101011300,2019,429,Black - Non-Latino,396,92.3076923076923,Black - Non-Latino,94.58347617,0.9759388853691812
27022,42101017300,2015,3098,Black - Non-Latino,2749,88.73466752743707,Black - Non-Latino,90.93206951,0.9758346863278936
46126,42101028000,2015,1089,Black - Non-Latino,999,91.73553719008265,Black - Non-Latino,94.00749064,0.9758322083224437
10449,42101009200,2019,499,White - Non-Latino,53,10.62124248496994,White - Non-Latino,10.88765603,0.9755306794873038
13578,42101010700,2018,1263,Black - Non-Latino,1157,91.60728424386382,Black - Non-Latino,93.9079169,0.9755011852878595
48957,42101029000,2019,517,White - Non-Latino,37,7.156673114119923,White - Non-Latino,7.33766234,0.9753342117020778
21158,42101014800,2016,524,Black - Non-Latino,457,87.21374045801527,Black - Non-Latino,89.42675159,0.9752533655462423
41186,42101025800,2022,28,Black - Non-Latino,25,89.28571428571429,Black - Non-Latino,91.55264723,0.9752390235250031
22142,42101015200,2021,845,Black - Non-Latino,770,91.12426035502959,Black - Non-Latino,93.44529594,0.9751615577689356
21590,42101015101,2017,296,Black - Non-Latino,275,92.9054054054054,Black - Non-Latino,95.28949951,0.9749805160394992
53365,42101031102,2014,446,White - Non-Latino,89,19.955156950672645,White - Non-Latino,20.47032475,0.9748334330002578
33594,42101020300,2021,1063,Black - Non-Latino,897,84.3838193791157,Black - Non-Latino,86.56554713,0.9747968120895963
22182,42101015200,2023,101,Black - Non-Latino,92,91.0891089108911,Black - Non-Latino,93.44529594,0.9747853864080888
25670,42101016901,2019,1745,Black - Non-Latino,1617,92.6647564469914,Black - Non-Latino,95.06635892,0.974737620118284
7402,42101008301,2016,1127,Black - Non-Latino,1017,90.23957409050577,Black - Non-Latino,92.59985298,0.9745109866426678
66709,42101036302,2017,142,White - Non-Latino,96,67.6056338028169,White - Non-Latino,69.37623483,0.9744782773017043
